"Ammo_AmmunitionBox_Generic_Wirlwind_E.Description.Details";"Боеприпасы для пусковых установок 'Вихрь'. Боеголовки объемного горения. 40 ракет.";"Боеприпасы для пусковых установок 'Вихрь'. Боеголовки объемного горения. 40 ракет.";;
"Ammo_AmmunitionBox_HGAUSS.Description.UIName";"Railgun ammo";"Railgun ammo";;
"Ammo_AmmunitionBox_HGAUSS.Description.Name";"Railgun ammo";"Railgun ammo";;
"Ammo_AmmunitionBox_HGAUSS.Description.Details";"Боеприпасы рельсотрона. 16 болванок";"Боеприпасы рельсотрона. 16 болванок";;
"chassisdef_kingcrab_KGC-A.Description.Details";"One of the most heavily armed and armored 'Mechs ever constructed, the King Crab 0000 is capable of massive burst damage. A pair of heavy, close-range Autocannons form its primary weaponry, backed up by ranged weaponry to fire as it closes distance.";"One of the most heavily armed and armored 'Mechs ever constructed, the King Crab 0000 is capable of massive burst damage. A pair of heavy, close-range Autocannons form its primary weaponry, backed up by ranged weaponry to fire as it closes distance.";;
"chassisdef_kingcrab_KGC-A.StockRole";"Juggernaut & Close Assault";"Juggernaut & Close Assault";;
"chassisdef_kingcrab_KGC-A.YangsThoughts";"One of the most heavily armed and armored 'Mechs ever constructed, the King Crab 0000 is capable of massive burst damage. A pair of heavy, close-range Autocannons form its primary weaponry, backed up by ranged weaponry to fire as it closes distance.";"One of the most heavily armed and armored 'Mechs ever constructed, the King Crab 0000 is capable of massive burst damage. A pair of heavy, close-range Autocannons form its primary weaponry, backed up by ranged weaponry to fire as it closes distance.";;
"chassisdef_panther_PNT-9S.Description.Details";"Panther 9Rs are solid all-around 'Mechs, if a bit on the slow side. They make up for it with Jump Jets, considerable armor, and a hefty punch from their trademark PPC. They've even been used in physical slugging matches to good effect.";"Panther 9Rs are solid all-around 'Mechs, if a bit on the slow side. They make up for it with Jump Jets, considerable armor, and a hefty punch from their trademark PPC. They've even been used in physical slugging matches to good effect.";;
"chassisdef_panther_PNT-9S.StockRole";"Sniper & Light Brawler";"Sniper & Light Brawler";;
"chassisdef_panther_PNT-9S.YangsThoughts";"Panther 9Rs are solid all-around 'Mechs, if a bit on the slow side. They make up for it with Jump Jets, considerable armor, and a hefty punch from their trademark PPC. They've even been used in physical slugging matches to good effect.";"Panther 9Rs are solid all-around 'Mechs, if a bit on the slow side. They make up for it with Jump Jets, considerable armor, and a hefty punch from their trademark PPC. They've even been used in physical slugging matches to good effect.";;
"chassisdef_shadowhawk_SHD-KM.Description.Details";"The Shadow Hawk KM is an interesting model. Its default payload sacrifices a lot of armor to mount a bit more firepower, though some argue the tradeoff isn't worth it. Its Alpha Strikes <i>are</i> better, though, so… I guess you can be the judge.";"The Shadow Hawk KM is an interesting model. Its default payload sacrifices a lot of armor to mount a bit more firepower, though some argue the tradeoff isn't worth it. Its Alpha Strikes <i>are</i> better, though, so… I guess you can be the judge.";;
"chassisdef_shadowhawk_SHD-KM.StockRole";"Striker Cavalry";"Striker Cavalry";;
"chassisdef_shadowhawk_SHD-KM.YangsThoughts";"The Shadow Hawk 2D is an interesting model. Its default payload sacrifices a lot of armor to mount a bit more firepower, though some argue the tradeoff isn't worth it. Its Alpha Strikes <i>are</i> better, though, so… I guess you can be the judge.";"The Shadow Hawk 2D is an interesting model. Its default payload sacrifices a lot of armor to mount a bit more firepower, though some argue the tradeoff isn't worth it. Its Alpha Strikes <i>are</i> better, though, so… I guess you can be the judge.";;
"chassisdef_urbanmech_UM-KM.Description.Details";"The UM-KM 'SuburbanMech' adapts the traditional UrbanMech R60 into an energy weapon platform for higher performance. Because its weapons aren't limited by ammunition concerns, the R90 is better-suited to longer engagements.";"The UM-KM 'SuburbanMech' adapts the traditional UrbanMech R60 into an energy weapon platform for higher performance. Because its weapons aren't limited by ammunition concerns, the R90 is better-suited to longer engagements.";;
"chassisdef_urbanmech_UM-KM.StockRole";"Heavy Defender";"Heavy Defender";;
"chassisdef_urbanmech_UM-KM.YangsThoughts";"This is an UrbanMech variant I've never even heard of before. It's got the same armor as a standard R60, but this R90 is armed entirely with energy weapons, including a PPC for long-range power. I'm not sure why nobody thought of this sooner.";"This is an UrbanMech variant I've never even heard of before. It's got the same armor as a standard R60, but this R90 is armed entirely with energy weapons, including a PPC for long-range power. I'm not sure why nobody thought of this sooner.";;
"tournament_1_3wayBattle.contractName";"Tournament of Champions";"Tournament of Champions";;
"tournament_1_3wayBattle.shortDescription";"Welcome to my Tournament, Commander. Here you will prove your mettle against the Periphery's fiercest champions. Today, your MechWarriors will demonstrate their worth using only the simplest of tools: the UM-R60 UrbanMech. Like a huntsman's spear, it is an instrument with a single purpose. Wield it skillfully, and ascend into triumph.";"Welcome to my Tournament, Commander. Here you will prove your mettle against the Periphery's fiercest champions. Today, your MechWarriors will demonstrate their worth using only the simplest of tools: the UM-R60 UrbanMech. Like a huntsman's spear, it is an instrument with a single purpose. Wield it skillfully, and ascend into triumph.";;
"tournament_1_3wayBattle.longDescription";"An Urbie is basically a walking dustbin with a mounted AC/10. That autocannon packs a hell of a punch, but it's got only 8 shots. Keep an eye on those ammo counters, {COMMANDER.FirstName}.";"An Urbie is basically a walking dustbin with a mounted AC/10. That autocannon packs a hell of a punch, but it's got only 8 shots. Keep an eye on those ammo counters, {COMMANDER.FirstName}.";;
"tournament_1_3wayBattle.objectiveList0.title";"Eliminate ""Limpet"" Saito and his brother Jake";"Eliminate ""Limpet"" Saito and his brother Jake";;
"tournament_1_3wayBattle.objectiveList1.title";"Eliminate Alexa ""Jackhammer"" Jones";"Eliminate Alexa ""Jackhammer"" Jones";;
"tournament_1_3wayBattle.objectiveList2.title";"Objective_Empty_HiddenFlag_HostileToAllChunkActive";"Objective_Empty_HiddenFlag_HostileToAllChunkActive";;
"tournament_1_3wayBattle.objectiveList3.title";"Hidden Hostile to All Drop Timer";"Hidden Hostile to All Drop Timer";;
"tournament_1_3wayBattle.objectiveList4.title";"Hidden Hostile to ALL AI Timer";"Hidden Hostile to ALL AI Timer";;
"tournament_1_3wayBattle.objectiveList5.title";"Destroy Opposing {TEAM_HOST.FactionDef.Demonym} Forces";"Destroy Opposing {TEAM_HOST.FactionDef.Demonym} Forces";;
"tournament_1_3wayBattle.objectiveList6.title";"Objective_Empty_HostileToAll_Flag_Secondary";"Objective_Empty_HostileToAll_Flag_Secondary";;
"tournament_1_3wayBattle.objectiveList7.title";"Hidden Hostile to All Drop Timer";"Hidden Hostile to All Drop Timer";;
"tournament_1_3wayBattle.objectiveList8.title";"Hidden Hostile to ALL AI Timer";"Hidden Hostile to ALL AI Timer";;
"tournament_1_3wayBattle.objectiveList9.title";"Destroy Additional Enemy Forces";"Destroy Additional Enemy Forces";;
"tournament_1_3wayBattle.objectiveList10.title";"Hidden Target Primary Drop Timer";"Hidden Target Primary Drop Timer";;
"tournament_1_3wayBattle.objectiveList11.title";"Hidden Target Primary AI Swap Timer";"Hidden Target Primary AI Swap Timer";;
"tournament_1_3wayBattle.objectiveList12.title";"Empty Do Additonal Forces Primary Autocomplete Flag";"Empty Do Additonal Forces Primary Autocomplete Flag";;
"tournament_1_3wayBattle.objectiveList13.title";"Destroy Additional Enemy Forces";"Destroy Additional Enemy Forces";;
"tournament_1_3wayBattle.objectiveList14.title";"Hidden Target Primary Drop Timer";"Hidden Target Primary Drop Timer";;
"tournament_1_3wayBattle.objectiveList15.title";"Hidden Target Primary AI Swap Timer";"Hidden Target Primary AI Swap Timer";;
"tournament_1_3wayBattle.objectiveList16.title";"Empty Do Additonal Forces Secondary Autocomplete Flag";"Empty Do Additonal Forces Secondary Autocomplete Flag";;
"tournament_1_3wayBattle.objectiveList17.title";"Destroy Additional Enemy Reinforcements";"Destroy Additional Enemy Reinforcements";;
"tournament_1_3wayBattle.objectiveList18.title";"Hidden Target Primary Drop Timer";"Hidden Target Primary Drop Timer";;
"tournament_1_3wayBattle.objectiveList19.title";"Hidden Target Primary AI Swap Timer";"Hidden Target Primary AI Swap Timer";;
"tournament_1_3wayBattle.objectiveList20.title";"Empty Do Additonal Forces 2 Primary Autocomplete Flag";"Empty Do Additonal Forces 2 Primary Autocomplete Flag";;
"tournament_1_3wayBattle.objectiveList21.title";"Destroy Additional Enemy Reinforcements";"Destroy Additional Enemy Reinforcements";;
"tournament_1_3wayBattle.objectiveList22.title";"Hidden Target Primary Drop Timer";"Hidden Target Primary Drop Timer";;
"tournament_1_3wayBattle.objectiveList23.title";"Hidden Target Primary AI Swap Timer";"Hidden Target Primary AI Swap Timer";;
"tournament_1_3wayBattle.objectiveList24.title";"Empty Do Additonal Forces 2 Secondary Autocomplete Flag";"Empty Do Additonal Forces 2 Secondary Autocomplete Flag";;
"tournament_1_3wayBattle.objectiveList25.title";"Destroy Additional Enemy Allied Reinforcements";"Destroy Additional Enemy Allied Reinforcements";;
"tournament_1_3wayBattle.objectiveList26.title";"Hidden Target Primary Drop Timer";"Hidden Target Primary Drop Timer";;
"tournament_1_3wayBattle.objectiveList27.title";"Hidden Target Primary AI Swap Timer";"Hidden Target Primary AI Swap Timer";;
"tournament_1_3wayBattle.objectiveList28.title";"Empty Do Additonal Forces Primary Autocomplete Flag";"Empty Do Additonal Forces Primary Autocomplete Flag";;
"tournament_1_3wayBattle.objectiveList29.title";"Destroy Additional Enemy Allied Reinforcements";"Destroy Additional Enemy Allied Reinforcements";;
"tournament_1_3wayBattle.objectiveList30.title";"Hidden Target Primary Drop Timer";"Hidden Target Primary Drop Timer";;
"tournament_1_3wayBattle.objectiveList31.title";"Hidden Target Primary AI Swap Timer";"Hidden Target Primary AI Swap Timer";;
"tournament_1_3wayBattle.objectiveList32.title";"Empty Do Additonal Forces Secondary Autocomplete Flag";"Empty Do Additonal Forces Secondary Autocomplete Flag";;
"tournament_1_3wayBattle.objectiveList33.title";"Eliminate Basilisk Jackson and ""Whispers"" Aganos";"Eliminate Basilisk Jackson and ""Whispers"" Aganos";;
"tournament_1_3wayBattle.objectiveList34.title";"Objective_Empty_HasSeenEnemyAllyLance_Primary";"Objective_Empty_HasSeenEnemyAllyLance_Primary";;
"tournament_1_3wayBattle.objectiveList35.title";"Destroy the Enemy Allied Forces";"Destroy the Enemy Allied Forces";;
"tournament_1_3wayBattle.objectiveList36.title";"Objective_Empty_HasSeenEnemyAllyLance_Secondary";"Objective_Empty_HasSeenEnemyAllyLance_Secondary";;
"tournament_1_3wayBattle.objectiveList37.title";"All of {COMPANY.CompanyName} Lance must survive";"All of {COMPANY.CompanyName} Lance must survive";;
"tournament_1_3wayBattle.objectiveList38.title";"All of {COMPANY.CompanyName} Lance must survive";"All of {COMPANY.CompanyName} Lance must survive";;
"tournament_1_3wayBattle.objectiveList39.title";"Unit one of {COMPANY.CompanyName} must survive";"Unit one of {COMPANY.CompanyName} must survive";;
"tournament_1_3wayBattle.objectiveList40.title";"Unit one of {COMPANY.CompanyName} must survive";"Unit one of {COMPANY.CompanyName} must survive";;
"tournament_1_3wayBattle.objectiveList41.title";"Get to the evac zone";"Get to the evac zone";;
"tournament_1_3wayBattle.objectiveList42.title";"Objective_Empty_FirstContractFlag";"Objective_Empty_FirstContractFlag";;
"tournament_1_3wayBattle.objectiveList43.title";"Hidden Open Player Evac Objective";"Hidden Open Player Evac Objective";;
"tournament_1_3wayBattle.objectiveList44.title";"OFF";"OFF";;
"tournament_1_3wayBattle.objectiveList45.title";"Ensure {TEAM_EMP.FactionDef.Demonym} Lance safely evacs.";"Ensure {TEAM_EMP.FactionDef.Demonym} Lance safely evacs.";;
"tournament_1_3wayBattle.objectiveList46.title";"The {TEAM_EMP.FactionDef.Demonym} lance must reach the evac zone";"The {TEAM_EMP.FactionDef.Demonym} lance must reach the evac zone";;
"tournament_1_3wayBattle.objectiveList47.title";"Empty_Employer_IsActiveFlag_Primary";"Empty_Employer_IsActiveFlag_Primary";;
"tournament_1_3wayBattle.objectiveList48.title";"OFF";"OFF";;
"tournament_1_3wayBattle.objectiveList49.title";"Ensure {TEAM_EMP.FactionDef.Demonym} Lance safely evacs.";"Ensure {TEAM_EMP.FactionDef.Demonym} Lance safely evacs.";;
"tournament_1_3wayBattle.objectiveList50.title";"The {TEAM_EMP.FactionDef.Demonym} lance must reach the evac zone";"The {TEAM_EMP.FactionDef.Demonym} lance must reach the evac zone";;
"tournament_1_3wayBattle.objectiveList51.title";"Empty_Employer_IsActiveFlag_Secondary";"Empty_Employer_IsActiveFlag_Secondary";;
"tournament_1_3wayBattle.objectiveList52.title";"OFF";"OFF";;
"tournament_1_3wayBattle.objectiveList53.title";"Ensure {TEAM_EMP_ALLY.FactionDef.Demonym} Lance safely evacs.";"Ensure {TEAM_EMP_ALLY.FactionDef.Demonym} Lance safely evacs.";;
"tournament_1_3wayBattle.objectiveList54.title";"Escort friendlies to evac point";"Escort friendlies to evac point";;
"tournament_1_3wayBattle.objectiveList55.title";"Empty_EmployerAlly_IsActiveFlag_Primary";"Empty_EmployerAlly_IsActiveFlag_Primary";;
"tournament_1_3wayBattle.objectiveList56.title";"OFF";"OFF";;
"tournament_1_3wayBattle.objectiveList57.title";"Ensure {TEAM_EMP_ALLY.FactionDef.Demonym} Lance safely evacs.";"Ensure {TEAM_EMP_ALLY.FactionDef.Demonym} Lance safely evacs.";;
"tournament_1_3wayBattle.objectiveList58.title";"Escort friendlies to evac point";"Escort friendlies to evac point";;
"tournament_1_3wayBattle.objectiveList59.title";"Empty_EmployerAlly_IsActiveFlag_Secondary";"Empty_EmployerAlly_IsActiveFlag_Secondary";;
"tournament_1_3wayBattle.objectiveList60.title";"AllPrimaryTargetsDestroyedFlag";"AllPrimaryTargetsDestroyedFlag";;
"tournament_1_3wayBattle.objectiveList61.title";"TimerObjective_HostileToAll_Primary";"TimerObjective_HostileToAll_Primary";;
"tournament_1_3wayBattle.objectiveList62.title";"TimerObjective_HostileToAll_Secondary";"TimerObjective_HostileToAll_Secondary";;
"tournament_1_3wayBattle.objectiveList63.title";"TimerObjective_1RoundSafety_AddForces_Primary";"TimerObjective_1RoundSafety_AddForces_Primary";;
"tournament_1_3wayBattle.objectiveList64.title";"TimerObjective_1RoundSafety_AddForces_Secondary";"TimerObjective_1RoundSafety_AddForces_Secondary";;
